IoU,Precision,Recall,Accuracy,True_Label,Predicted_Label
0.9372109770774841,0.9436443932411674,0.9927781425180546,0.9949760437011719,True,True
0.9409059286117554,0.9924704906354546,0.9476706891281605,0.9472618103027344,True,True
0.7866629958152771,0.7882778982331503,0.9974025215970115,0.9646453857421875,True,True
0.8724597692489624,0.9992433738749421,0.8730365458994396,0.9506568908691406,True,True
0.9398940801620483,0.9448434439492435,0.9944576405384006,0.9837608337402344,True,True
0.9271753430366516,0.967088820869956,0.9573835205159569,0.9896812438964844,True,True
0.9468985199928284,0.9488762118519904,0.9978037107454272,0.9804649353027344,True,True
0.848982572555542,0.8490540242094082,0.999900918976493,0.9452171325683594,True,True
0.9129239320755005,0.919495763224126,0.9922318813078903,0.9695587158203125,True,True
0.2174016237258911,0.217401627708427,1.0,0.4090538024902344,True,True
0.8870146870613098,0.9368996432165401,0.9433723286661754,0.9800949096679688,True,True
0.8879686594009399,0.9018156233920339,0.9830021519161211,0.9173355102539062,True,True
0.8650567531585693,0.8656489962068646,0.9992097563059311,0.9721603393554688,True,True
0.9081739783287048,0.9565495372732381,0.9472509481143238,0.94287109375,True,True
0.6922642588615417,1.0,0.6922642574816488,0.983367919921875,True,True
0.7622328996658325,1.0,0.7622329243588274,0.7626991271972656,True,True
0.7441455125808716,0.7441455420618459,1.0,0.9383583068847656,True,True
0.7626574635505676,1.0,0.7626574563185697,0.9777183532714844,True,True
0.7644131183624268,0.7644984763636944,0.9998539384454878,0.94366455078125,True,True
